"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","non_bounce_sessions","page_visit_time","session_duration","session_length","sessions","bounces","beacons","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"homepage","Desktop","0","10300","11648.808853337","10080","5.694","2","4","8","4.572","0.611517093","13931","10251.0","1651","188","2314","8.692","13931","2433","116379","19.81","38.57","10.2 - 10.3 s","0.723566147440959","0.28261917123289276","1"
"homepage","Desktop","0","10400","11580.633484767","9692","5.7","2","4","8","4.598","0.61623752","13493","10350.0","1692","185","2269","8.693","13493","2430","112298","20.59","37.82","10.3 - 10.4 s","0.7182983769361891","0.28261917123289276","1"
"homepage","Desktop","0","10500","11659.737013156","9655","5.635","2","4","8","4.597","0.609042996","13210","10450.0","1647","187","2301","8.716","13210","2263","109915","19.57","38.35","10.4 - 10.5 s","0.7308856926570779","0.28261917123289276","1"
"homepage","Desktop","0","10600","11840.632140939","9404","5.621","2","4","8","4.57","0.615559022","12987","10550.0","1556","189","2294","8.64","12987","2329","107760","20.37","38.23","10.5 - 10.6 s","0.7241087241087241","0.28261917123289276","1"
"homepage","Desktop","0","10700","11883.978827639","9121","5.566","2","4","8","4.568","0.615466539","12639","10650.0","1510","186","2265","8.585","12639","2279","103922","20.48","37.75","10.6 - 10.7 s","0.7216551942400506","0.28261917123289276","1"
"homepage","Desktop","0","10800","11965.711182683","9157","5.623","2","4","8","4.519","0.60851465","12575","10750.0","1522","189","2294","8.614","12575","2157","103683","19.52","38.23","10.7 - 10.8 s","0.7281908548707754","0.28261917123289276","1"
"homepage","Desktop","0","10900","11990.994862933","9032","5.693","2","4","8","4.704","0.612661668","12396","10851.0","1519","189","2359","8.852","12396","2090","105052","19.21","39.32","10.8 - 10.9 s","0.728622136172959","0.28261917123289276","1"
"homepage","Desktop","0","11000","12046.151882609","9849","5.63","2","4","8","5.087","0.618066547","13340","10946.0","1537","198","2517","9.244","13340","2129","118211","18.04","41.95","10.9 - 11.0 s","0.7383058470764617","0.28261917123289276","1"
"homepage","Desktop","0","11100","12336.463614549","8599","5.603","2","4","8","4.483","0.608485855","11849","11050.0","1472","186","2247","8.549","11849","2053","96969","19.78","37.45","11.0 - 11.1 s","0.725715250232087","0.28261917123289276","1"
"homepage","Desktop","0","11200","12394.060779849","8640","5.518","2","4","8","4.688","0.615908748","11854","11151.0","1524","190","2301","8.711","11854","2083","98565","20.16","38.35","11.1 - 11.2 s","0.7288678926944492","0.28261917123289276","1"
"homepage","Desktop","0","11300","12443.330083819","8281","5.712","2","4","8","4.463","0.61074312","11505","11249.0","1433","188","2304","8.575","11505","2088","94428","20.73","38.4","11.2 - 11.3 s","0.7197740112994351","0.28261917123289276","1"
"homepage","Desktop","0","11400","12655.799819161","8222","5.657","2","4","8","4.601","0.609707767","11280","11351.0","1402","188","2321","8.725","11280","1963","94286","19.87","38.68","11.3 - 11.4 s","0.7289007092198582","0.28261917123289276","1"
"homepage","Desktop","0","11500","12894.674514704","7876","5.7","2","4","8","4.571","0.609712645","10873","11450.0","1269","191","2351","8.7","10873","1941","90527","20.21","39.18","11.4 - 11.5 s","0.7243631012600018","0.28261917123289276","1"
"homepage","Desktop","0","11600","12813.683202166","7490","5.614","2","4","8","4.446","0.612647035","10468","11550.0","1329","183","2230","8.463","10468","1972","84626","21.58","37.17","11.5 - 11.6 s","0.715513947267864","0.28261917123289276","1"
"homepage","Desktop","0","11700","12773.088215037","7509","5.605","2","4","8","4.522","0.612614884","10403","11651.0","1287","187","2288","8.569","10403","1879","85207","20.61","38.13","11.6 - 11.7 s","0.7218110160530616","0.28261917123289276","1"
"homepage","Desktop","0","11800","12819.384936527","7477","5.606","2","4","8","4.515","0.612215749","10334","11750.0","1300","188","2301","8.572","10334","1870","84765","20.7","38.35","11.7 - 11.8 s","0.7235339655506097","0.28261917123289276","1"
"homepage","Desktop","0","11900","12937.773808847","8069","5.837","2","4","8","4.877","0.610161613","10970","11853.0","1342","199","2539","9.171","10970","1831","96337","19.02","42.32","11.8 - 11.9 s","0.7355515041020966","0.28261917123289276","1"
"homepage","Desktop","0","12000","13133.748641207","8219","5.763","2","4","8","5.051","0.612540007","11122","11945.0","1366","200","2565","9.311","11122","1781","98714","18.26","42.75","11.9 - 12.0 s","0.7389857939219565","0.28261917123289276","1"
"homepage","Desktop","0","12100","13029.061994598","7181","5.598","2","4","8","4.477","0.606246721","9874","12050.0","1266","188","2259","8.548","9874","1706","80400","19.82","37.65","12.0 - 12.1 s","0.7272635203564918","0.28261917123289276","1"
"homepage","Desktop","0","12200","13251.666230871","6910","5.649","2","4","8","4.487","0.60908054","9546","12151.0","1174","188","2269","8.577","9546","1686","78240","20.14","37.82","12.1 - 12.2 s","0.723863398282003","0.28261917123289276","1"
"homepage","Desktop","0","12300","13281.857219856","7010","5.611","2","4","8","4.499","0.605942611","9578","12249.0","1197","190","2293","8.606","9578","1670","78681","19.93","38.22","12.2 - 12.3 s","0.7318855711004385","0.28261917123289276","1"
"homepage","Desktop","0","12400","13527.280600886","6583","5.725","2","4","8","4.366","0.608900186","9194","12350.0","1157","185","2231","8.465","9194","1698","74239","21.13","37.18","12.3 - 12.4 s","0.7160104415923428","0.28261917123289276","1"
"homepage","Desktop","0","12500","13455.886461224","6618","5.465","2","4","7","4.42","0.611969985","9151","12451.0","1156","186","2201","8.373","9151","1664","73234","20.81","36.68","12.4 - 12.5 s","0.7231996503114414","0.28261917123289276","1"
"homepage","Desktop","0","12600","13568.458600495","6430","5.576","2","4","8","4.457","0.609889807","8883","12549.0","1177","187","2253","8.493","8883","1623","71985","21.06","37.55","12.5 - 12.6 s","0.7238545536417876","0.28261917123289276","1"
"homepage","Desktop","0","12700","13626.463619052","6508","5.592","2","4","8","4.449","0.604914577","8962","12650.0","1166","187","2256","8.511","8962","1586","72742","20.34","37.6","12.6 - 12.7 s","0.7261771925909395","0.28261917123289276","1"
"homepage","Desktop","0","12800","13665.515359265","6196","5.595","2","4","8","4.35","0.612194503","8681","12750.0","1148","183","2202","8.343","8681","1644","69069","21.82","36.7","12.7 - 12.8 s","0.7137426563759935","0.28261917123289276","1"
"homepage","Desktop","0","12900","13828.145439523","7311","5.974","2","4","9","5.142","0.605447389","9778","12857.0","1175","203","2673","9.609","9778","1508","89988","17.53","44.55","12.8 - 12.9 s","0.7476989159337287","0.28261917123289276","1"
"homepage","Desktop","0","13000","13962.67455292","7073","5.684","2","4","8","5.147","0.614014903","9529","12946.0","1133","205","2621","9.367","9529","1460","85348","17.39","43.68","12.9 - 13.0 s","0.7422604680449155","0.28261917123289276","1"
"homepage","Desktop","0","13100","14117.06545256","5926","5.551","2","4","8","4.434","0.616930096","8354","13050.0","1058","184","2200","8.372","8354","1573","66478","21.56","36.67","13.0 - 13.1 s","0.7093607852525736","0.28261917123289276","1"
"homepage","Desktop","0","13200","14005.062286077","5957","5.598","2","4","8","4.634","0.614119788","8274","13150.0","1051","192","2314","8.665","8274","1491","68356","20.64","38.57","13.1 - 13.2 s","0.7199661590524534","0.28261917123289276","1"
"homepage","Desktop","0","13300","14225.970072105","5792","5.623","2","4","8","4.551","0.612945089","8076","13249.0","1046","191","2309","8.584","8076","1477","66079","21.01","38.48","13.2 - 13.3 s","0.7171867261020307","0.28261917123289276","1"
"homepage","Desktop","0","13400","14375.736721845","5630","5.569","2","4","8","4.46","0.608368325","7736","13350.0","1075","188","2257","8.514","7736","1414","62596","21.23","37.62","13.3 - 13.4 s","0.7277662874870734","0.28261917123289276","1"
"homepage","Desktop","0","13500","14329.325771247","5512","5.622","2","4","8","4.317","0.608804474","7711","13450.0","1047","190","2236","8.336","7711","1441","61233","21.62","37.27","13.4 - 13.5 s","0.7148229801582155","0.28261917123289276","1"
"homepage","Desktop","0","13600","14449.145774504","5506","5.514","2","4","8","4.372","0.6051182","7555","13552.0","1063","186","2206","8.392","7555","1349","60242","20.78","36.77","13.5 - 13.6 s","0.728788881535407","0.28261917123289276","1"
"homepage","Desktop","0","13700","14621.666121936","5335","5.549","2","4","7","4.374","0.611941518","7449","13651.0","1022","188","2204","8.348","7449","1404","59249","21.85","36.73","13.6 - 13.7 s","0.7162035172506377","0.28261917123289276","1"
"homepage","Desktop","0","13800","14596.980638946","5471","5.577","2","4","8","4.394","0.603062644","7514","13750.0","1006","189","2234","8.455","7514","1351","60495","20.76","37.23","13.7 - 13.8 s","0.7281075326058025","0.28261917123289276","1"
"homepage","Desktop","0","13900","14675.181633405","6824","6.072","2","4","9","5.531","0.608815857","9034","13860.0","1109","212","2887","10.118","9034","1344","87263","16.96","48.12","13.8 - 13.9 s","0.7553686074828426","0.28261917123289276","1"
"homepage","Desktop","0","14000","14733.285215529","5857","5.715","2","4","8","5.024","0.613568303","7949","13946.0","1014","203","2556","9.235","7949","1265","69906","18.24","42.6","13.9 - 14.0 s","0.7368222417914203","0.28261917123289276","1"
"homepage","Desktop","0","14100","14875.636168377","5116","5.455","2","4","7","4.37","0.616607938","7181","14050.0","956","189","2219","8.257","7181","1352","56432","21.72","36.98","14.0 - 14.1 s","0.7124355939284223","0.28261917123289276","1"
"homepage","Desktop","0","14200","14932.923720233","5056","5.673","2","4","8","4.574","0.612549735","7009","14151.0","912","190","2345","8.667","7009","1269","57811","20.81","39.08","14.1 - 14.2 s","0.7213582536738479","0.28261917123289276","1"
"homepage","Desktop","0","14300","15322.50678671","4840","5.621","2","4","8","4.337","0.608853263","6733","14250.0","894","190","2262","8.378","6733","1279","53540","21.9","37.7","14.2 - 14.3 s","0.7188474676964206","0.28261917123289276","1"
"homepage","Desktop","0","14400","15157.978542764","4770","5.513","2","4","8","4.26","0.604361374","6559","14351.0","894","188","2215","8.27","6559","1180","51593","20.83","36.92","14.3 - 14.4 s","0.727245006860802","0.28261917123289276","1"
"homepage","Desktop","0","14500","15380.908465464","4614","5.647","2","4","8","4.34","0.614392146","6493","14450.0","873","187","2264","8.353","6493","1256","51658","22.35","37.73","14.4 - 14.5 s","0.7106114276913599","0.28261917123289276","1"
"homepage","Desktop","0","14600","15329.761716382","4591","5.521","2","4","8","4.286","0.605428388","6373","14551.0","878","190","2204","8.264","6373","1172","49923","21.33","36.73","14.5 - 14.6 s","0.7203828652126157","0.28261917123289276","1"
"homepage","Desktop","0","14700","15504.341037959","4405","5.594","2","4","8","4.389","0.611103724","6163","14651.0","808","190","2257","8.388","6163","1145","49146","21.38","37.62","14.6 - 14.7 s","0.7147493104007788","0.28261917123289276","1"
"homepage","Desktop","0","14800","15653.646870299","4402","5.573","2","4","7","4.402","0.602912694","6032","14750.0","789","193","2322","8.469","6032","1064","48714","20.29","38.7","14.7 - 14.8 s","0.7297745358090185","0.28261917123289276","1"
"homepage","Desktop","0","14900","15683.376807806","6277","6.093","2","4","9","5.861","0.614034423","8214","14862.0","925","222","3052","10.518","8214","1100","82771","15.09","50.87","14.8 - 14.9 s","0.7641831020209399","0.28261917123289276","1"
"homepage","Desktop","0","15000","15607.354790644","4864","5.698","2","4","8","4.842","0.610798079","6608","14946.0","837","200","2493","9.037","6608","1092","56961","18.92","41.55","14.9 - 15.0 s","0.7360774818401937","0.28261917123289276","1"
"homepage","Desktop","0","15100","15716.470473385","4247","5.483","2","4","7","4.342","0.612810868","5925","15051.0","811","189","2186","8.272","5925","1096","46525","21.43","36.43","15.0 - 15.1 s","0.7167932489451477","0.28261917123289276","1"
"homepage","Desktop","0","15200","16044.668983857","4333","5.714","2","4","8","4.536","0.611006332","6000","15150.0","835","193","2356","8.663","6000","1072","49312","20.76","39.27","15.1 - 15.2 s","0.7221666666666666","0.28261917123289276","1"
"homepage","Desktop","0","15300","15601.427894829","4172","5.737","2","4","8","4.455","0.605726385","5788","15250.0","782","194","2320","8.591","5788","1038","47141","20.74","38.67","15.2 - 15.3 s","0.7208016586040082","0.28261917123289276","1"
"homepage","Desktop","0","15400","15824.707869357","3989","5.591","2","4","8","4.385","0.610697673","5567","15350.0","765","190","2250","8.392","5567","1007","44581","20.97","37.5","15.3 - 15.4 s","0.7165439195257769","0.28261917123289276","1"
"homepage","Desktop","0","15500","15882.27043388","3976","5.608","2","4","8","4.408","0.613015724","5565","15451.0","774","185","2227","8.416","5565","1059","44519","22.1","37.12","15.4 - 15.5 s","0.7144654088050314","0.28261917123289276","1"
"homepage","Desktop","0","15600","16120.032068191","3891","5.583","2","4","8","4.243","0.612570033","5516","15552.0","754","187","2174","8.182","5516","1051","42882","22.07","36.23","15.5 - 15.6 s","0.7054024655547498","0.28261917123289276","1"
"homepage","Desktop","0","15700","16303.325949907","3800","5.519","2","4","8","4.27","0.611741335","5342","15650.0","711","193","2234","8.196","5342","984","41698","21.25","37.23","15.6 - 15.7 s","0.711344065892924","0.28261917123289276","1"
"homepage","Desktop","0","15800","16325.501771411","3789","5.557","2","4","8","4.248","0.603666455","5245","15751.0","739","189","2224","8.263","5245","951","40990","21.11","37.07","15.7 - 15.8 s","0.7224022878932317","0.28261917123289276","1"
"homepage","Desktop","0","15900","16526.935288121","5744","6.153","2","4","9","5.973","0.615280365","7479","15860.0","862","228","3160","10.699","7479","1011","76649","15.28","52.67","15.8 - 15.9 s","0.7680171145875117","0.28261917123289276","1"
"homepage","Desktop","0","16000","16687.086846632","4150","5.762","2","4","8","4.704","0.617337238","5749","15947.0","747","201","2460","8.864","5749","1001","48623","20.01","41.0","15.9 - 16.0 s","0.7218646721168899","0.28261917123289276","1"
"homepage","Desktop","0","16100","16996.660478088","3604","5.584","2","4","8","4.333","0.61516312","5097","16050.0","745","190","2240","8.282","5097","973","40110","22.36","37.33","16.0 - 16.1 s","0.7070825976064351","0.28261917123289276","1"
"homepage","Desktop","0","16200","16793.861629819","3591","5.56","2","4","8","4.378","0.611333651","5000","16151.0","653","188","2212","8.372","5000","931","39849","21.42","36.87","16.1 - 16.2 s","0.7182","0.28261917123289276","1"
"homepage","Desktop","0","16300","16881.725171367","3514","5.587","2","4","8","4.399","0.618754411","4982","16250.0","666","190","2269","8.34","4982","991","39572","22.96","37.82","16.2 - 16.3 s","0.7053392211963067","0.28261917123289276","1"
"homepage","Desktop","0","16400","17033.866624224","3459","5.514","2","4","8","4.324","0.613459983","4850","16350.0","692","187","2242","8.257","4850","939","37978","22.58","37.37","16.3 - 16.4 s","0.7131958762886598","0.28261917123289276","1"
"homepage","Desktop","0","16500","16908.883321689","3256","5.471","2","4","8","4.304","0.613532175","4591","16450.0","641","191","2254","8.185","4591","862","35753","21.82","37.57","16.4 - 16.5 s","0.7092136789370508","0.28261917123289276","1"
"homepage","Desktop","0","16600","17198.491238047","3244","5.505","2","4","8","4.278","0.614887742","4601","16551.0","626","192","2265","8.16","4601","883","35654","22.21","37.75","16.5 - 16.6 s","0.7050641164964139","0.28261917123289276","1"
"homepage","Desktop","0","16700","17386.425085929","3190","5.536","2","4","8","4.351","0.622122201","4537","16650.0","650","188","2219","8.244","4537","900","35471","23.15","36.98","16.6 - 16.7 s","0.7031077804716773","0.28261917123289276","1"
"homepage","Desktop","0","16800","17386.703348434","3173","5.698","2","4","8","4.174","0.602945754","4474","16749.0","588","187","2215","8.215","4474","858","35000","22.08","36.92","16.7 - 16.8 s","0.7092087617344658","0.28261917123289276","1"
"homepage","Desktop","0","16900","17170.287100869","5348","6.341","2","4","9","6.271","0.613204621","6881","16857.0","856","236","3337","11.199","6881","853","73571","14.16","55.62","16.8 - 16.9 s","0.7772126144455748","0.28261917123289276","1"
"homepage","Desktop","0","17000","17491.487584698","3494","5.663","2","4","8","4.806","0.614402618","4822","16946.0","635","198","2444","8.909","4822","833","40858","19.89","40.73","16.9 - 17.0 s","0.7245956034840315","0.28261917123289276","1"
"homepage","Desktop","0","17100","17397.612141712","3086","5.423","2","3","7","4.247","0.611048912","4340","17049.5","595","188","2215","8.104","4340","835","33426","22.3","36.92","17.0 - 17.1 s","0.7110599078341013","0.28261917123289276","1"
"homepage","Desktop","0","17200","17168.899321532","3137","5.549","2","3","8","4.463","0.615170859","4403","17151.0","554","191","2301","8.417","4403","837","35302","21.75","38.35","17.1 - 17.2 s","0.7124687712923007","0.28261917123289276","1"
"homepage","Desktop","0","17300","17715.893313403","3034","5.682","2","4","8","4.405","0.61125445","4239","17251.0","572","195","2321","8.472","4239","762","34032","20.78","38.68","17.2 - 17.3 s","0.7157348431233782","0.28261917123289276","1"
"homepage","Desktop","0","17400","17805.348090717","2995","5.468","2","4","8","4.194","0.606032106","4148","17348.0","613","186","2165","8.142","4148","801","32052","22.66","36.08","17.3 - 17.4 s","0.7220347155255545","0.28261917123289276","1"
"homepage","Desktop","0","17500","17811.695191897","2912","5.611","2","4","8","4.301","0.611121716","4085","17450.0","606","191","2271","8.301","4085","775","32110","22.28","37.85","17.4 - 17.5 s","0.7128518971848226","0.28261917123289276","1"
"homepage","Desktop","0","17600","17744.2008272","2852","5.397","2","3","7","4.257","0.609072902","3969","17550.0","597","187","2152","8.136","3969","738","30528","21.89","35.87","17.5 - 17.6 s","0.7185689090450995","0.28261917123289276","1"
"homepage","Desktop","0","17700","18206.548556019","2764","5.43","2","3","7","4.406","0.616146074","3878","17650.0","570","190","2242","8.276","3878","719","30354","21.74","37.37","17.6 - 17.7 s","0.7127385250128933","0.28261917123289276","1"
"homepage","Desktop","0","17800","18273.805881249","2678","5.566","2","3","8","4.267","0.613303984","3780","17751.0","584","188","2219","8.211","3780","677","29352","21.18","36.98","17.7 - 17.8 s","0.7084656084656085","0.28261917123289276","1"
"homepage","Desktop","0","17900","18139.700249718","4807","6.169","2","4","9","6.264","0.622049807","6247","17853.0","749","236","3305","11.011","6247","772","65708","14.04","55.08","17.8 - 17.9 s","0.7694893548903474","0.28261917123289276","1"
"homepage","Desktop","0","18000","18298.129356053","3155","5.812","2","4","8","4.985","0.615188589","4334","17947.0","602","200","2523","9.216","4334","740","37970","19.83","42.05","17.9 - 18.0 s","0.7279649284725427","0.28261917123289276","1"
"homepage","Desktop","0","18100","18419.921291885","2692","5.672","2","4","8","4.215","0.61378043","3831","18049.0","520","184","2189","8.202","3831","780","29749","23.56","36.48","18.0 - 18.1 s","0.7026885930566432","0.28261917123289276","1"
"homepage","Desktop","0","18200","18352.608584817","2744","5.524","2","4","8","4.684","0.62015312","3860","18150.0","528","197","2366","8.612","3860","698","31572","20.95","39.43","18.1 - 18.2 s","0.7108808290155441","0.28261917123289276","1"
"homepage","Desktop","0","18300","18887.530651272","2723","5.508","2","4","7","4.548","0.614023536","3803","18250.0","546","192","2312","8.492","3803","677","30472","20.79","38.53","18.2 - 18.3 s","0.7160136734157244","0.28261917123289276","1"
"homepage","Desktop","0","18400","18936.454823802","2507","5.576","2","4","8","4.436","0.623009733","3591","18351.0","529","189","2283","8.329","3591","722","28335","23.58","38.05","18.3 - 18.4 s","0.6981342244500139","0.28261917123289276","1"
"homepage","Desktop","0","18500","19016.191424928","2428","5.335","1","3","7","4.169","0.62021709","3468","18449.0","517","187","2135","7.905","3468","678","25937","22.98","35.58","18.4 - 18.5 s","0.7001153402537486","0.28261917123289276","1"
"homepage","Desktop","0","18600","18620.053175794","2434","5.538","2","4","8","4.337","0.614235489","3460","18551.0","492","194","2259","8.233","3460","664","27073","22.37","37.65","18.5 - 18.6 s","0.7034682080924856","0.28261917123289276","1"
"homepage","Desktop","0","18700","18784.097342965","2379","5.361","2","3","7","4.224","0.617929103","3380","18651.0","478","188","2145","7.997","3380","681","25673","23.47","35.75","18.6 - 18.7 s","0.7038461538461539","0.28261917123289276","1"
"homepage","Desktop","0","18800","19094.311414224","2363","5.681","2","4","8","4.374","0.610091929","3340","18751.0","480","193","2252","8.393","3340","613","26561","21.43","37.53","18.7 - 18.8 s","0.7074850299401197","0.28261917123289276","1"
"homepage","Desktop","0","18900","18947.435303874","4299","6.418","2","4","9","6.463","0.614220644","5501","18849.0","701","243","3477","11.479","5501","641","60215","13.35","57.95","18.8 - 18.9 s","0.7814942737684057","0.28261917123289276","1"
"homepage","Desktop","0","19000","19123.071822253","2766","5.7","2","4","8","4.886","0.622356818","3851","18947.0","531","198","2465","8.98","3851","690","32712","20.78","41.08","18.9 - 19.0 s","0.7182549987016359","0.28261917123289276","1"
"homepage","Desktop","0","19100","19254.623975059","2343","5.685","2","4","8","4.51","0.610653545","3263","19052.0","469","196","2356","8.592","3263","608","26568","21.76","39.27","19.0 - 19.1 s","0.7180508734293595","0.28261917123289276","1"
"homepage","Desktop","0","19200","19347.671263859","2424","5.782","2","4","8","4.763","0.60828635","3339","19150.0","476","199","2495","8.961","3339","602","28331","21.03","41.58","19.1 - 19.2 s","0.7259658580413297","0.28261917123289276","1"
"homepage","Desktop","0","19300","19621.017181062","2374","5.695","2","4","8","4.529","0.61377908","3319","19251.0","454","197","2398","8.603","3319","642","27205","22.41","39.97","19.2 - 19.3 s","0.7152756854474239","0.28261917123289276","1"
"homepage","Desktop","0","19400","19023.68462769","2175","5.475","2","4","8","4.315","0.620488016","3114","19350.0","419","185","2185","8.14","3114","630","24066","23.38","36.42","19.3 - 19.4 s","0.6984585741811176","0.28261917123289276","1"
"homepage","Desktop","0","19500","19452.312783349","2199","5.562","2","4","7","4.251","0.609779468","3111","19451.0","461","191","2187","8.183","3111","608","24065","22.94","36.45","19.4 - 19.5 s","0.7068466730954677","0.28261917123289276","1"
"homepage","Desktop","0","19600","19503.0165582","2078","5.66","1","4","8","4.162","0.626104343","3018","19551.0","391","183","2130","8.06","3018","644","23076","24.51","35.5","19.5 - 19.6 s","0.6885354539430086","0.28261917123289276","1"
"homepage","Desktop","0","19700","19692.06570896","2162","5.674","2","4","8","4.317","0.593683091","2955","19651.0","434","194","2264","8.469","2955","525","23566","20.83","37.73","19.6 - 19.7 s","0.7316412859560067","0.28261917123289276","1"
"homepage","Desktop","0","19800","19674.288099804","2109","5.609","2","4","8","4.242","0.613549893","3003","19751.0","415","188","2191","8.181","3003","601","23287","23.22","36.52","19.7 - 19.8 s","0.7022977022977023","0.28261917123289276","1"
"homepage","Desktop","0","19900","19913.703996778","3908","6.398","2","4","9","6.599","0.621007495","5021","19846.0","582","246","3535","11.579","5021","595","55300","13.4","58.92","19.8 - 19.9 s","0.7783310097590121","0.28261917123289276","1"
"homepage","Desktop","0","20000","19975.84737268","2421","5.85","2","4","8","5.059","0.617715031","3335","19945.0","457","207","2639","9.306","3335","584","29537","20.29","43.98","19.9 - 20.0 s","0.7259370314842579","0.28261917123289276","1"
"homepage","Mobile","0","100",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,"0","0","0","0.0",0,"0 - 100 ms",0,"0.28261917123289276","1"
"homepage","Mobile","0","200",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,"0","0","0","0.0",0,"100 - 200 ms",0,"0.28261917123289276","1"
"homepage","Mobile","0","300","3155.333333333","0",0,0,0,0,"5.0","1.0","2","265.5","0","251","1291","5.0","2","0","10","0.0","21.52","200 - 300 ms","0.0","0.28261917123289276","1"
"homepage","Mobile","0","400","4065.10479798","4","2.75","1","1","4","3.166","0.745671","6","357.5","0","81","367","5.0","6","1","28","16.67","6.12","300 - 400 ms","0.6666666666666666","0.28261917123289276","1"
"homepage","Mobile","0","500","10711.79319097","18","3.666","1","1","3","4.625","0.798795343","32","465.0","1","72","557","6.687","32","2","193","6.45","9.28","400 - 500 ms","0.5625","0.28261917123289276","1"
"homepage","Mobile","0","600","3414.429456137","45","3.622","1","2","5","5.01","0.814913695","92","564.0","0","85","780","6.782","92","2","587","2.17","13.0","500 - 600 ms","0.4891304347826087","0.28261917123289276","1"
"homepage","Mobile","0","700","2798.166386858","154","3.006","1","2","4","4.274","0.745300583","233","664.0","0","94","870","6.261","233","15","1368","6.44","14.5","600 - 700 ms","0.6609442060085837","0.28261917123289276","1"
"homepage","Mobile","0","800","3190.553561805","302","3.523","1","2","4","4.501","0.735055803","473","759.0","0","113","1029","6.75","473","18","3014","3.81","17.15","700 - 800 ms","0.638477801268499","0.28261917123289276","1"
"homepage","Mobile","0","900","3277.400225955","708","3.539","1","2","5","4.661","0.736223246","1065","859.0","1","127","1280","7.014","1065","37","7074","3.48","21.33","800 - 900 ms","0.6647887323943662","0.28261917123289276","1"
"homepage","Mobile","0","1000","3387.586117708","1177","3.649","1","2","4","4.779","0.733483656","1743","955.0","1","132","1332","7.244","1743","50","12178","2.87","22.2","0.9 - 1.0 s","0.6752725186460127","0.28261917123289276","1"
"homepage","Mobile","0","1100","3355.822269","1705","3.659","1","2","5","4.757","0.735531561","2549","1056.0","4","127","1278","7.204","2549","78","17693","3.06","21.3","1.0 - 1.1 s","0.6688897606904668","0.28261917123289276","1"
"homepage","Mobile","0","1200","3649.882718473","2377","3.671","1","2","5","4.524","0.726887252","3539","1155.0","14","135","1301","6.989","3539","111","23770","3.15","21.68","1.1 - 1.2 s","0.6716586606385985","0.28261917123289276","1"
"homepage","Mobile","0","1300","3633.18731981","3090","3.576","1","2","5","4.513","0.732173344","4641","1253.0","10","145","1392","6.895","4641","183","30927","3.95","23.2","1.2 - 1.3 s","0.6658047834518422","0.28261917123289276","1"
"homepage","Mobile","0","1400","3948.360373922","3655","3.569","1","2","5","4.501","0.727353264","5436","1353.0","10","150","1404","6.901","5436","238","36300","4.39","23.4","1.3 - 1.4 s","0.6723693892568064","0.28261917123289276","1"
"homepage","Mobile","0","1500","3773.152422223","4385","3.546","1","2","5","4.378","0.721122074","6510","1452.0","24","157","1408","6.767","6510","344","42527","5.3","23.47","1.4 - 1.5 s","0.67357910906298","0.28261917123289276","1"
"homepage","Mobile","0","1600","3803.39500517","4865","3.494","1","2","4","4.245","0.722922966","7375","1553.0","22","163","1457","6.551","7375","462","46756","6.28","24.28","1.5 - 1.6 s","0.6596610169491526","0.28261917123289276","1"
"homepage","Mobile","0","1700","3863.02524974","5599","3.448","1","2","4","4.145","0.723173808","8539","1651.0","29","163","1417","6.406","8539","670","52981","7.87","23.62","1.6 - 1.7 s","0.6556973884529804","0.28261917123289276","1"
"homepage","Mobile","0","1800","3923.714115966","6094","3.487","1","2","4","4.046","0.72146703","9383","1752.0","36","166","1448","6.311","9383","852","57441","9.12","24.13","1.7 - 1.8 s","0.64947245017585","0.28261917123289276","1"
"homepage","Mobile","0","1900","3930.802972123","6771","3.588","1","2","5","3.859","0.714239989","10502","1851.0","34","175","1504","6.173","10502","1161","62954","11.09","25.07","1.8 - 1.9 s","0.644734336316892","0.28261917123289276","1"
"homepage","Mobile","0","2000","3902.681259022","7311","3.475","1","2","4","3.757","0.716495397","11470","1952.0","52","174","1450","5.972","11470","1493","66511","13.08","24.17","1.9 - 2.0 s","0.6374019180470794","0.28261917123289276","1"
"homepage","Mobile","0","2100","4006.254873203","7931","3.45","1","2","4","3.557","0.710678998","12575","2052.0","70","177","1436","5.733","12575","1837","70025","14.69","23.93","2.0 - 2.1 s","0.6306958250497018","0.28261917123289276","1"
"homepage","Mobile","0","2200","4077.415175908","8605","3.456","1","2","4","3.428","0.708901314","13743","2151.0","68","178","1414","5.592","13743","2185","74719","15.98","23.57","2.1 - 2.2 s","0.6261369424434258","0.28261917123289276","1"
"homepage","Mobile","0","2300","4101.411884322","8970","3.286","1","2","4","3.335","0.707177676","14313","2251.0","100","181","1408","5.395","14313","2404","74986","16.91","23.47","2.2 - 2.3 s","0.6267029972752044","0.28261917123289276","1"
"homepage","Mobile","0","2400","4174.308830547","9254","3.332","1","2","4","3.225","0.704085701","14911","2351.0","91","181","1378","5.293","14911","2750","76654","18.56","22.97","2.3 - 2.4 s","0.6206156528737173","0.28261917123289276","1"
