"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","non_bounce_sessions","page_visit_time","session_duration","session_length","sessions","bounces","beacons","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"homepage","Mobile","0","14000","8801.737975414","249","4.574","2","3","6","2.113","0.609129087","422","13953.0","13","68","661","4.812","422","130","1991","31.78","11.02","13.9 - 14.0 s","0.590047393364929","0.13737865311648462","5"
"homepage","Mobile","0","14100","8913.078109023","243","4.234","2","3","5","2.299","0.63801006","427","14050.0","7","66","468","4.709","427","144","2010","34.29","7.8","14.0 - 14.1 s","0.5690866510538641","0.13737865311648462","5"
"homepage","Mobile","0","14200","9003.794306921","230","4.469","2","3","6","2.33","0.625929034","409","14156.0","21","72","580","4.843","409","132","1927","34.02","9.67","14.1 - 14.2 s","0.5623471882640587","0.13737865311648462","5"
"homepage","Mobile","0","14300","9236.920977354","253","4.711","2","4","6","2.099","0.620054421","441","14250.0","22","62","429","4.802","441","151","2064","36.04","7.15","14.2 - 14.3 s","0.5736961451247166","0.13737865311648462","5"
"homepage","Mobile","0","14400","9119.849271964","236","3.995","2","3","5","2.398","0.627542373","399","14349.0","18","64","569","4.761","399","130","1840","34.12","9.48","14.3 - 14.4 s","0.5914786967418546","0.13737865311648462","5"
"homepage","Mobile","0","14500","8708.838557879","222","4.459","2","3","5","1.966","0.588011016","358","14447.5","14","64","391","4.731","358","104","1669","30.23","6.52","14.4 - 14.5 s","0.6201117318435754","0.13737865311648462","5"
"homepage","Mobile","0","14600","8855.452820663","203","3.866","2","3","5","2.476","0.651638563","355","14552.0","11","66","436","4.687","355","111","1639","32.27","7.27","14.5 - 14.6 s","0.571830985915493","0.13737865311648462","5"
"homepage","Mobile","0","14700","9148.611574998","227","4.634","2","3","6","2.364","0.626300351","387","14651.0","17","66","611","5.082","387","122","1926","32.97","10.18","14.6 - 14.7 s","0.58656330749354","0.13737865311648462","5"
"homepage","Mobile","0","14800","9465.878892018","207","4.618","2","3","6","2.261","0.617354721","352","14751.0","19","76","700","4.977","352","112","1657","33.63","11.67","14.7 - 14.8 s","0.5880681818181818","0.13737865311648462","5"
"homepage","Mobile","0","14900","9476.041006746","240","4.433","2","3","5","2.327","0.631149067","415","14850.0","15","57","403","4.891","415","136","1981","34.0","6.72","14.8 - 14.9 s","0.5783132530120482","0.13737865311648462","5"
"homepage","Mobile","0","15000","9725.76286473","204","3.808","2","3","5","2.02","0.66055484","383","14949.0","15","60","339","4.049","383","140","1503","38.04","5.65","14.9 - 15.0 s","0.5326370757180157","0.13737865311648462","5"
"homepage","Mobile","0","15100","9524.924002302","211","4.227","2","3","5","2.072","0.621646467","359","15048.0","18","71","585","4.557","359","118","1595","34.6","9.75","15.0 - 15.1 s","0.5877437325905293","0.13737865311648462","5"
"homepage","Mobile","0","15200","9671.506628076","208","3.879","1","2","5","2.073","0.639029928","365","15148.0","10","51","321","4.284","365","123","1532","34.65","5.35","15.1 - 15.2 s","0.5698630136986301","0.13737865311648462","5"
"homepage","Mobile","0","15300","9630.792368828","210","4.509","2","3","6","1.898","0.60285183","355","15251.0","11","44","281","4.566","355","121","1581","35.17","4.68","15.2 - 15.3 s","0.5915492957746479","0.13737865311648462","5"
"homepage","Mobile","0","15400","9887.076009984","217","4.147","2","3","5","2.386","0.615818498","357","15351.0","16","67","574","4.907","357","109","1729","31.96","9.57","15.3 - 15.4 s","0.6078431372549019","0.13737865311648462","5"
"homepage","Mobile","0","15500","9767.848260142","215","4.213","2","3","5","2.139","0.604608069","358","15450.0","18","64","456","4.67","358","106","1644","31.18","7.6","15.4 - 15.5 s","0.6005586592178771","0.13737865311648462","5"
"homepage","Mobile","0","15600","9359.807491295","209","4.454","1","3","6","2.303","0.604934958","336","15551.5","19","66","499","5.074","336","91","1655","28.71","8.32","15.5 - 15.6 s","0.6220238095238095","0.13737865311648462","5"
"homepage","Mobile","0","15700","10012.285435723","217","4.262","2","3","5","2.108","0.626121533","377","15657.0","20","75","632","4.562","377","122","1684","34.17","10.53","15.6 - 15.7 s","0.5755968169761273","0.13737865311648462","5"
"homepage","Mobile","0","15800","9896.765562154","218","4.394","2","3","5","1.994","0.614344865","372","15753.0","18","65","446","4.569","372","119","1643","33.62","7.43","15.7 - 15.8 s","0.5860215053763441","0.13737865311648462","5"
"homepage","Mobile","0","15900","10133.508314563","190","4.494","2","3","5","2.042","0.60905923","326","15860.0","12","72","646","4.662","326","111","1484","35.35","10.77","15.8 - 15.9 s","0.5828220858895705","0.13737865311648462","5"
"homepage","Mobile","0","16000","10316.329472365","184","4.456","2","3","6","2.345","0.637230654","321","15951.0","22","67","657","4.9","321","103","1515","34.45","10.95","15.9 - 16.0 s","0.573208722741433","0.13737865311648462","5"
"homepage","Mobile","0","16100","10269.23476492","169","4.218","2","3","5","2.153","0.594526733","281","16050.0","12","68","605","4.69","281","85","1286","31.6","10.08","16.0 - 16.1 s","0.6014234875444839","0.13737865311648462","5"
"homepage","Mobile","0","16200","9516.874694081","188","4.313","2","3","5","2.213","0.586374386","295","16152.0","17","68","453","4.962","295","76","1426","27.34","7.55","16.1 - 16.2 s","0.6372881355932203","0.13737865311648462","5"
"homepage","Mobile","0","16300","9942.63993425","194","4.216","2","3","5","2.43","0.620700591","323","16253.0","15","78","683","4.962","323","104","1577","33.77","11.38","16.2 - 16.3 s","0.6006191950464397","0.13737865311648462","5"
"homepage","Mobile","0","16400","10067.249277721","151","4.43","1","3","6","2.393","0.636656768","264","16349.0","9","64","533","4.928","264","87","1282","34.12","8.88","16.3 - 16.4 s","0.571969696969697","0.13737865311648462","5"
"homepage","Mobile","0","16500","10355.723604338","182","4.175","2","3","6","2.274","0.643974123","331","16449.0","9","68","495","4.57","331","108","1493","33.54","8.25","16.4 - 16.5 s","0.5498489425981873","0.13737865311648462","5"
"homepage","Mobile","0","16600","10306.989574564","181","4.839","2","3","6","2.015","0.612081148","317","16552.0","14","65","541","4.779","317","110","1476","36.3","9.02","16.5 - 16.6 s","0.5709779179810726","0.13737865311648462","5"
"homepage","Mobile","0","16700","10777.713029225","177","3.559","1","2","4","2.0","0.641377315","307","16650.0","8","70","441","4.052","307","107","1237","35.79","7.35","16.6 - 16.7 s","0.5765472312703583","0.13737865311648462","5"
"homepage","Mobile","0","16800","10012.04073847","194","4.319","2","3","5","2.009","0.590818918","318","16746.0","10","70","559","4.644","318","92","1451","29.87","9.32","16.7 - 16.8 s","0.610062893081761","0.13737865311648462","5"
"homepage","Mobile","0","16900","11384.812604725","155","3.89","1","3","6","2.119","0.640499697","268","16850.0","9","53","363","4.369","268","94","1157","36.29","6.05","16.8 - 16.9 s","0.5783582089552238","0.13737865311648462","5"
"homepage","Mobile","0","17000","10771.096540111","178","3.719","2","3","4","2.382","0.625690469","298","16950.5","12","70","562","4.604","298","93","1347","32.52","9.37","16.9 - 17.0 s","0.5973154362416108","0.13737865311648462","5"
"homepage","Mobile","0","17100","11198.601390988","170","4.105","2","3","5","2.184","0.623387833","282","17051.0","9","76","568","4.659","282","90","1300","32.97","9.47","17.0 - 17.1 s","0.6028368794326241","0.13737865311648462","5"
"homepage","Mobile","0","17200","10493.116443756","157","4.216","2","4","6","2.273","0.622534819","271","17154.0","13","57","403","4.715","271","87","1233","33.72","6.72","17.1 - 17.2 s","0.5793357933579336","0.13737865311648462","5"
"homepage","Mobile","0","17300","10873.94136557","159","4.006","1","3","5","2.174","0.667065247","303","17251.0","12","61","448","4.277","303","103","1266","35.4","7.47","17.2 - 17.3 s","0.5247524752475248","0.13737865311648462","5"
"homepage","Mobile","0","17400","10888.268686074","162","4.154","1","3","5","2.122","0.623716762","278","17352.0","8","69","579","4.543","278","92","1232","34.07","9.65","17.3 - 17.4 s","0.5827338129496403","0.13737865311648462","5"
"homepage","Mobile","0","17500","10485.596891864","149","4.328","1","3","5","2.072","0.605358356","247","17448.0","10","69","567","4.684","247","75","1127","31.65","9.45","17.4 - 17.5 s","0.6032388663967612","0.13737865311648462","5"
"homepage","Mobile","0","17600","10500.708808433","171","4.245","2","3","6","2.233","0.613039082","291","17546.0","12","63","527","4.728","291","91","1316","32.62","8.78","17.5 - 17.6 s","0.5876288659793815","0.13737865311648462","5"
"homepage","Mobile","0","17700","11667.787638715","148","4.425","2","3","6","2.132","0.62726064","256","17653.0","8","53","306","4.691","256","80","1181","32.26","5.1","17.6 - 17.7 s","0.578125","0.13737865311648462","5"
"homepage","Mobile","0","17800","10632.931585297","157","3.872","1","3","5","2.324","0.616424957","259","17751.0","15","73","555","4.671","259","73","1167","29.92","9.25","17.7 - 17.8 s","0.6061776061776062","0.13737865311648462","5"
"homepage","Mobile","0","17900","11234.01568281","162","4.141","2","3","5","2.07","0.629904517","284","17852.5","14","75","630","4.433","284","99","1240","36.67","10.5","17.8 - 17.9 s","0.5704225352112676","0.13737865311648462","5"
"homepage","Mobile","0","18000","11179.770672735","148","4.412","2","3","6","2.0","0.606536051","254","17952.5","8","76","552","4.57","254","78","1104","31.71","9.2","17.9 - 18.0 s","0.5826771653543307","0.13737865311648462","5"
"homepage","Mobile","0","18100","11908.641645569","138","3.949","2","3","5","2.175","0.638377279","240","18057.0","12","66","528","4.445","240","82","1014","35.96","8.8","18.0 - 18.1 s","0.575","0.13737865311648462","5"
"homepage","Mobile","0","18200","11361.699297793","157","3.847","2","3","5","2.01","0.625729664","277","18152.0","13","69","458","4.191","277","95","1136","35.98","7.63","18.1 - 18.2 s","0.5667870036101083","0.13737865311648462","5"
"homepage","Mobile","0","18300","12278.80526559","131","3.709","1","2","5","1.979","0.667523695","243","18248.0","8","51","340","3.979","243","93","960","39.57","5.67","18.2 - 18.3 s","0.5390946502057613","0.13737865311648462","5"
"homepage","Mobile","0","18400","11854.000767766","147","4.285","2","3","4","2.192","0.630321484","260","18351.0","7","59","455","4.615","260","89","1200","35.18","7.58","18.3 - 18.4 s","0.5653846153846154","0.13737865311648462","5"
"homepage","Mobile","0","18500","11815.10092413","127","4.11","2","3","6","2.093","0.663829639","247","18449.0","11","52","358","4.206","247","95","971","40.25","5.97","18.4 - 18.5 s","0.5141700404858299","0.13737865311648462","5"
"homepage","Mobile","0","18600","11335.445995743","137","3.693","1","3","5","2.421","0.635961161","235","18552.0","8","74","569","4.574","235","68","1045","29.96","9.48","18.5 - 18.6 s","0.5829787234042553","0.13737865311648462","5"
"homepage","Mobile","0","18700","11319.280968024","138","4.42","2","3","6","2.506","0.629744594","239","18654.0","12","89","874","5.058","239","77","1193","33.92","14.57","18.6 - 18.7 s","0.5774058577405857","0.13737865311648462","5"
"homepage","Mobile","0","18800","11807.532644947","134","3.738","1","2","4","2.164","0.625415278","219","18751.0","9","68","686","4.452","219","68","957","32.38","11.43","18.7 - 18.8 s","0.6118721461187214","0.13737865311648462","5"
"homepage","Mobile","0","18900","11264.057512185","164","3.993","1","3","5","2.268","0.596129897","253","18848.0","9","62","453","4.857","253","67","1197","27.46","7.55","18.8 - 18.9 s","0.6482213438735178","0.13737865311648462","5"
"homepage","Mobile","0","19000","11324.285762044","136","4.147","1","3","6","1.837","0.613219615","234","18948.5","6","60","433","4.247","234","72","973","31.58","7.22","18.9 - 19.0 s","0.5811965811965812","0.13737865311648462","5"
"homepage","Mobile","0","19100","12542.225311719","123","3.967","2","3","4","1.93","0.640239917","230","19052.0","4","69","412","4.052","230","83","920","36.73","6.87","19.0 - 19.1 s","0.5347826086956522","0.13737865311648462","5"
"homepage","Mobile","0","19200","12103.54533689","141","3.829","1","3","5","1.948","0.607153497","231","19153.0","12","61","358","4.285","231","72","968","32.88","5.97","19.1 - 19.2 s","0.6103896103896104","0.13737865311648462","5"
"homepage","Mobile","0","19300","11690.601408909","133","3.917","2","3","5","2.236","0.604882404","220","19248.0","13","57","362","4.604","220","63","973","30.43","6.03","19.2 - 19.3 s","0.6045454545454545","0.13737865311648462","5"
"homepage","Mobile","0","19400","11404.015267871","133","4.18","2","3","5","2.078","0.61697307","228","19349.0","10","66","400","4.517","228","65","997","29.82","6.67","19.3 - 19.4 s","0.5833333333333334","0.13737865311648462","5"
"homepage","Mobile","0","19500","11844.458007937","123","4.056","1","3","6","2.276","0.651973954","221","19446.0","9","60","412","4.533","221","72","970","33.96","6.87","19.4 - 19.5 s","0.5565610859728507","0.13737865311648462","5"
"homepage","Mobile","0","19600","13093.351855783","119","4.142","1","3","5","2.057","0.666906506","225","19549.0","12","75","652","4.248","225","88","922","41.31","10.87","19.5 - 19.6 s","0.5288888888888889","0.13737865311648462","5"
"homepage","Mobile","0","19700","12193.651727946","123","4.414","2","3","6","1.971","0.604751","208","19651.0","10","60","390","4.581","208","69","935","34.85","6.5","19.6 - 19.7 s","0.5913461538461539","0.13737865311648462","5"
"homepage","Mobile","0","19800","13449.720908896","136","3.764","1","3","5","2.344","0.65168751","247","19750.0","14","61","366","4.417","247","84","1047","36.05","6.1","19.7 - 19.8 s","0.5506072874493927","0.13737865311648462","5"
"homepage","Mobile","0","19900","12203.855070608","135","4.044","2","3","5","1.904","0.594012689","219","19843.0","3","65","494","4.397","219","70","953","32.41","8.23","19.8 - 19.9 s","0.6164383561643836","0.13737865311648462","5"
"homepage","Mobile","0","20000","13334.548433227","117","3.982","2","3","5","2.053","0.653970155","225","19943.0","8","54","407","4.124","225","86","901","39.63","6.78","19.9 - 20.0 s","0.52","0.13737865311648462","5"
"homepage","Tablet","0","100","2085.32536794","53165","3.457","1","2","4","4.609","0.712122774","75033","35.0","1574","50","548","7.059","75033","2121","528798","2.89","9.13","0 - 100 ms","0.7085549025095624","0.13737865311648462","5"
"homepage","Tablet","0","200","1968.76036125","18273","4.073","1","3","5","4.609","0.729995958","28492","147.0","1076","44","500","7.221","28492","3688","204301","13.45","8.33","100 - 200 ms","0.6413379194159764","0.13737865311648462","5"
"homepage","Tablet","0","300","1887.033567559","14273","4.412","2","3","6","4.434","0.721683935","22414","247.0","917","45","520","7.244","22414","4795","161389","22.31","8.67","200 - 300 ms","0.636789506558401","0.13737865311648462","5"
"homepage","Tablet","0","400","1625.853593107","11325","4.141","1","3","5","3.67","0.714866951","18564","348.0","628","43","483","6.196","18564","4944","114123","27.56","8.05","300 - 400 ms","0.6100517129928895","0.13737865311648462","5"
"homepage","Tablet","0","500","1696.977146908","9368","4.26","1","3","5","3.514","0.708689046","15460","449.0","508","46","535","6.095","15460","4369","93355","29.22","8.92","400 - 500 ms","0.6059508408796895","0.13737865311648462","5"
"homepage","Tablet","0","600","1664.706540006","7914","4.257","1","3","6","3.235","0.702642683","13406","548.75","412","46","524","5.748","13406","3993","76245","30.73","8.73","500 - 600 ms","0.5903326868566313","0.13737865311648462","5"
"homepage","Tablet","0","700","1701.142941473","6710","4.264","2","3","5","3.074","0.690176199","11276","649.0","371","46","491","5.612","11276","3418","62602","31.34","8.18","600 - 700 ms","0.595069173465768","0.13737865311648462","5"
"homepage","Tablet","0","800","1818.460567439","5793","4.305","2","3","6","2.936","0.683053274","9836","749.0","321","43","467","5.472","9836","3010","53165","31.63","7.78","700 - 800 ms","0.5889589263928426","0.13737865311648462","5"
"homepage","Tablet","0","900","1921.831357169","5246","4.357","2","3","6","2.901","0.663577931","8560","848.0","318","45","490","5.572","8560","2466","47032","29.92","8.17","800 - 900 ms","0.6128504672897196","0.13737865311648462","5"
"homepage","Tablet","0","1000","1976.548062107","4682","4.442","2","3","6","2.965","0.639270229","7239","948.0","311","46","495","5.838","7239","1809","41501","26.11","8.25","0.9 - 1.0 s","0.6467744163558502","0.13737865311648462","5"
"homepage","Tablet","0","1100","2002.119451317","3906","4.404","2","3","6","2.93","0.630327662","5982","1049.0","270","49","538","5.806","5982","1435","34088","25.12","8.97","1.0 - 1.1 s","0.6529588766298897","0.13737865311648462","5"
"homepage","Tablet","0","1200","2034.478936828","3667","4.427","2","3","6","2.962","0.610311388","5334","1150.0","273","47","491","6.006","5334","1122","31353","22.17","8.18","1.1 - 1.2 s","0.6874765654293213","0.13737865311648462","5"
"homepage","Tablet","0","1300","2052.702628174","3451","4.441","2","3","6","2.996","0.591646956","4859","1250.0","268","47","517","6.151","4859","931","29140","20.28","8.62","1.2 - 1.3 s","0.7102284420662688","0.13737865311648462","5"
"homepage","Tablet","0","1400","2096.968258085","3267","4.397","2","3","6","3.063","0.585851122","4564","1349.0","293","47","521","6.211","4564","794","27463","18.59","8.68","1.3 - 1.4 s","0.7158194566170026","0.13737865311648462","5"
"homepage","Tablet","0","1500","2108.134657593","3084","4.393","2","3","6","2.913","0.56868325","4197","1449.0","313","46","460","6.141","4197","693","25023","17.84","7.67","1.4 - 1.5 s","0.7348105789849892","0.13737865311648462","5"
"homepage","Tablet","0","1600","2216.49851709","2965","4.428","2","3","6","3.019","0.555137256","3920","1550.0","325","48","515","6.369","3920","578","24107","16.08","8.58","1.5 - 1.6 s","0.7563775510204082","0.13737865311648462","5"
"homepage","Tablet","0","1700","2308.334071744","2995","4.373","2","3","5","3.106","0.558844531","3955","1650.0","336","47","469","6.418","3955","526","24407","14.53","7.82","1.6 - 1.7 s","0.7572692793931732","0.13737865311648462","5"
"homepage","Tablet","0","1800","2290.679297525","2780","4.503","2","3","6","3.089","0.54037639","3579","1750.0","345","46","482","6.587","3579","432","22741","13.36","8.03","1.7 - 1.8 s","0.7767532830399553","0.13737865311648462","5"
"homepage","Tablet","0","1900","2297.776603385","2739","4.504","2","3","6","3.009","0.540903312","3573","1851.0","331","43","455","6.462","3573","391","22304","12.06","7.58","1.8 - 1.9 s","0.7665827036104114","0.13737865311648462","5"
"homepage","Tablet","0","2000","2453.020152897","2576","4.466","2","3","6","3.071","0.535628133","3305","1951.0","339","46","469","6.553","3305","354","20696","11.94","7.82","1.9 - 2.0 s","0.7794251134644478","0.13737865311648462","5"
"homepage","Tablet","0","2100","2540.619344879","2334","4.386","2","3","6","3.065","0.54341547","3055","2050.0","327","42","390","6.416","3055","326","18777","11.95","6.5","2.0 - 2.1 s","0.7639934533551554","0.13737865311648462","5"
"homepage","Tablet","0","2200","2523.070152475","2268","4.399","2","3","5","3.018","0.533223601","2902","2152.0","295","47","499","6.456","2902","307","17991","11.78","8.32","2.1 - 2.2 s","0.7815299793246038","0.13737865311648462","5"
"homepage","Tablet","0","2300","2678.319162032","2191","4.412","2","3","6","2.985","0.525688935","2789","2251.0","329","44","428","6.451","2789","304","17145","12.36","7.13","2.2 - 2.3 s","0.7855862316242381","0.13737865311648462","5"
"homepage","Tablet","0","2400","2662.735761955","2104","4.403","2","3","6","2.933","0.515844667","2622","2350.0","293","46","448","6.466","2622","279","16212","11.98","7.47","2.3 - 2.4 s","0.8024408848207475","0.13737865311648462","5"
"homepage","Tablet","0","2500","2768.513522213","2031","4.189","2","3","5","3.018","0.518011212","2527","2450.0","318","48","465","6.385","2527","240","15344","10.86","7.75","2.4 - 2.5 s","0.8037198258804907","0.13737865311648462","5"
"homepage","Tablet","0","2600","2827.377314479","2034","4.326","2","3","6","3.16","0.516761866","2521","2551.0","322","46","430","6.65","2521","220","15877","10.0","7.17","2.5 - 2.6 s","0.8068226894089647","0.13737865311648462","5"
"homepage","Tablet","0","2700","2898.305908103","2019","4.292","2","3","5","3.082","0.516801589","2515","2652.0","313","47","446","6.528","2515","232","15567","10.54","7.43","2.6 - 2.7 s","0.8027833001988072","0.13737865311648462","5"
"homepage","Tablet","0","2800","2985.023976409","1950","4.31","2","3","5","3.08","0.510995217","2415","2750.0","270","49","487","6.56","2415","210","15025","9.79","8.12","2.7 - 2.8 s","0.8074534161490683","0.13737865311648462","5"
"homepage","Tablet","0","2900","2985.317485395","1940","4.426","2","3","6","3.069","0.515201998","2424","2852.0","269","48","475","6.612","2424","238","15198","11.04","7.92","2.8 - 2.9 s","0.8003300330033003","0.13737865311648462","5"
"homepage","Tablet","0","3000","2975.605569609","1878","4.474","2","3","6","3.086","0.50417321","2307","2947.0","285","48","483","6.728","2307","204","14647","10.09","8.05","2.9 - 3.0 s","0.8140442132639792","0.13737865311648462","5"
"homepage","Tablet","0","3100","3200.266243179","1869","4.543","2","3","6","3.074","0.510393918","2312","3050.0","283","45","430","6.746","2312","198","14819","9.76","7.17","3.0 - 3.1 s","0.8083910034602076","0.13737865311648462","5"
"homepage","Tablet","0","3200","3110.589216469","1712","4.313","2","3","6","3.036","0.51361446","2131","3152.0","242","51","529","6.501","2131","203","13178","10.75","8.82","3.1 - 3.2 s","0.8033786954481464","0.13737865311648462","5"
"homepage","Tablet","0","3300","3036.681385866","1662","4.484","2","3","6","3.06","0.508455734","2071","3251.0","242","45","414","6.659","2071","186","13123","10.17","6.9","3.2 - 3.3 s","0.8025108643167552","0.13737865311648462","5"
"homepage","Tablet","0","3400","3396.614299108","1638","4.344","2","3","5","3.024","0.511299678","2043","3349.0","230","49","473","6.508","2043","186","12658","10.26","7.88","3.3 - 3.4 s","0.801762114537445","0.13737865311648462","5"
"homepage","Tablet","0","3500","3246.429595016","1539","4.706","2","3","6","2.96","0.505832844","1938","3450.0","217","51","512","6.698","1938","181","12318","10.52","8.53","3.4 - 3.5 s","0.7941176470588235","0.13737865311648462","5"
"homepage","Tablet","0","3600","3328.673491615","1506","4.355","2","3","6","3.028","0.507118835","1881","3549.0","212","52","500","6.516","1881","166","11675","9.95","8.33","3.5 - 3.6 s","0.8006379585326954","0.13737865311648462","5"
"homepage","Tablet","0","3700","3238.502300343","1391","4.341","2","3","6","3.107","0.513179964","1733","3648.0","179","47","425","6.592","1733","143","10892","9.2","7.08","3.6 - 3.7 s","0.8026543566070398","0.13737865311648462","5"
"homepage","Tablet","0","3800","3185.742024853","1396","4.675","2","3","6","3.165","0.502858371","1725","3749.0","190","49","494","6.948","1725","146","11456","9.51","8.23","3.7 - 3.8 s","0.8092753623188406","0.13737865311648462","5"
"homepage","Tablet","0","3900","3172.827046103","1346","4.406","2","3","6","2.831","0.499630325","1681","3851.0","173","44","427","6.359","1681","162","10235","10.74","7.12","3.8 - 3.9 s","0.8007138607971446","0.13737865311648462","5"
"homepage","Tablet","0","4000","3214.644912144","1323","4.324","2","3","5","3.077","0.502896572","1632","3949.0","176","55","574","6.582","1632","139","10208","9.55","9.57","3.9 - 4.0 s","0.8106617647058824","0.13737865311648462","5"
"homepage","Tablet","0","4100","3148.824996843","1286","4.437","2","3","6","2.913","0.495165065","1584","4049.5","140","50","487","6.516","1584","140","9930","9.7","8.12","4.0 - 4.1 s","0.8118686868686869","0.13737865311648462","5"
"homepage","Tablet","0","4200","3186.553861213","1196","4.508","2","3","6","3.133","0.502662426","1496","4150.0","135","51","514","6.737","1496","154","9704","11.32","8.57","4.1 - 4.2 s","0.7994652406417112","0.13737865311648462","5"
"homepage","Tablet","0","4300","3133.006285107","1202","4.492","2","3","6","3.05","0.504872517","1493","4250.0","140","52","534","6.667","1493","144","9520","10.64","8.9","4.2 - 4.3 s","0.8050904219691896","0.13737865311648462","5"
"homepage","Tablet","0","4400","3233.13950725","1099","4.445","2","3","6","2.734","0.49102427","1369","4350.0","114","52","470","6.303","1369","134","8298","10.68","7.83","4.3 - 4.4 s","0.8027757487216947","0.13737865311648462","5"
"homepage","Tablet","0","4500","3224.905425041","1228","4.691","2","3","6","2.797","0.468610934","1478","4451.0","130","60","669","6.695","1478","146","9535","10.83","11.15","4.4 - 4.5 s","0.8308525033829499","0.13737865311648462","5"
"homepage","Tablet","0","4600","3273.806989808","1083","4.478","2","3","6","2.8","0.492053441","1343","4550.0","94","47","493","6.411","1343","152","8323","12.17","8.22","4.5 - 4.6 s","0.806403574087863","0.13737865311648462","5"
"homepage","Tablet","0","4700","3232.442287562","1070","4.571","2","3","6","2.939","0.495147089","1332","4649.0","112","57","595","6.611","1332","145","8489","11.89","9.92","4.6 - 4.7 s","0.8033033033033034","0.13737865311648462","5"
"homepage","Tablet","0","4800","3255.005577116","1036","4.514","2","3","6","2.767","0.495022349","1312","4750.0","99","53","507","6.332","1312","144","8010","11.87","8.45","4.7 - 4.8 s","0.7896341463414634","0.13737865311648462","5"
"homepage","Tablet","0","4900","3246.091384358","1083","4.431","2","3","6","2.744","0.487102345","1336","4851.0","97","53","540","6.336","1336","147","8219","11.86","9.0","4.8 - 4.9 s","0.8106287425149701","0.13737865311648462","5"
"homepage","Tablet","0","5000","3208.729889558","952","4.545","2","3","6","2.829","0.498385919","1201","4949.0","95","51","526","6.432","1201","144","7509","13.02","8.77","4.9 - 5.0 s","0.7926727726894255","0.13737865311648462","5"
"homepage","Tablet","0","5100","3178.065583755","1004","4.365","2","3","5","2.761","0.492724263","1259","5049.0","92","54","525","6.243","1259","145","7610","12.43","8.75","5.0 - 5.1 s","0.7974583002382843","0.13737865311648462","5"
"homepage","Tablet","0","5200","3270.910508822","948","4.591","2","3","6","2.666","0.475551149","1173","5150.0","80","60","644","6.377","1173","118","7243","10.8","10.73","5.1 - 5.2 s","0.8081841432225064","0.13737865311648462","5"
"homepage","Tablet","0","5300","3284.282687464","958","4.722","2","3","6","2.684","0.475846391","1184","5252.0","65","52","532","6.505","1184","137","7496","12.24","8.87","5.2 - 5.3 s","0.8091216216216216","0.13737865311648462","5"
"homepage","Tablet","0","5400","3273.215008649","884","4.582","2","3","6","2.576","0.46941788","1092","5347.0","61","60","578","6.286","1092","122","6649","11.83","9.63","5.3 - 5.4 s","0.8095238095238095","0.13737865311648462","5"
"homepage","Tablet","0","5500","3289.819385455","932","4.326","2","3","5","2.64","0.480348143","1151","5448.0","67","57","511","6.143","1151","141","6942","13.01","8.52","5.4 - 5.5 s","0.8097306689834927","0.13737865311648462","5"
"homepage","Tablet","0","5600","3237.676847757","909","4.479","2","3","6","2.501","0.463215317","1111","5550.0","78","50","427","6.166","1111","124","6675","12.0","7.12","5.5 - 5.6 s","0.8181818181818182","0.13737865311648462","5"
"homepage","Tablet","0","5700","3378.564748353","859","4.605","2","3","6","2.643","0.482031764","1077","5650.0","71","63","636","6.316","1077","128","6636","12.72","10.6","5.6 - 5.7 s","0.797585886722377","0.13737865311648462","5"
"homepage","Tablet","0","5800","3283.202098688","842","4.516","2","3","6","2.497","0.465490471","1034","5749.0","49","56","529","6.175","1034","120","6211","12.18","8.82","5.7 - 5.8 s","0.8143133462282398","0.13737865311648462","5"
"homepage","Tablet","0","5900","3311.383264924","842","4.412","2","3","6","2.612","0.481498634","1038","5853.0","62","55","508","6.191","1038","122","6237","12.5","8.47","5.8 - 5.9 s","0.8111753371868978","0.13737865311648462","5"
"homepage","Tablet","0","6000","3366.546546192","863","4.553","2","3","6","2.477","0.452519699","1033","5949.0","53","53","489","6.281","1033","109","6362","11.12","8.15","5.9 - 6.0 s","0.8354307841239109","0.13737865311648462","5"
"homepage","Tablet","0","6100","3385.10344263","792","4.715","2","3","6","2.836","0.476657335","978","6051.0","56","75","840","6.655","978","103","6312","11.17","14.0","6.0 - 6.1 s","0.8098159509202454","0.13737865311648462","5"
"homepage","Tablet","0","6200","3542.311511916","810","4.541","2","3","6","2.546","0.470921032","998","6152.0","37","53","533","6.232","998","123","6112","12.8","8.88","6.1 - 6.2 s","0.811623246492986","0.13737865311648462","5"
"homepage","Tablet","0","6300","3465.540857801","758","4.683","2","3","6","2.583","0.470451113","942","6250.0","42","49","483","6.352","942","115","5838","12.78","8.05","6.2 - 6.3 s","0.8046709129511678","0.13737865311648462","5"
"homepage","Tablet","0","6400","3479.661597665","785","4.486","2","3","6","2.476","0.477216656","988","6350.0","49","53","512","6.041","988","137","5862","14.59","8.53","6.3 - 6.4 s","0.7945344129554656","0.13737865311648462","5"
