DEVICETYPENAME,DOM_SIZE,TTI,FREQ
Desktop,19900,24202.200,639
Tablet,12030,16452.000,636
Mobile,17990,12579.900,632
Tablet,13930,10562.000,631
Mobile,15380,14021.000,631
Desktop,14580,22662.400,629
Desktop,16050,17798.700,628
Desktop,16450,17553.199,627
Desktop,14680,22044.500,626
Tablet,12190,24903.800,625
Desktop,15810,15658.200,624
Mobile,15390,14986.800,623
Mobile,15340,15425.000,621
Mobile,17680,16057.300,620
Tablet,12650,21692.600,619
Mobile,15700,15855.600,614
Mobile,15580,14152.800,613
Tablet,11870,23380.499,612
Mobile,15680,14969.000,611
Desktop,16470,17196.000,611
Mobile,18010,11880.600,610
Tablet,12660,21897.700,610
Mobile,15500,15364.400,609
Tablet,12210,20706.000,609
Desktop,19850,23477.000,606
Desktop,16370,16182.000,606
Tablet,12230,17886.000,606
Mobile,15400,13553.800,605
Desktop,20050,15457.300,604
Tablet,12560,18516.200,603
Desktop,19880,22425.000,601
Desktop,14710,20343.600,599
Desktop,20250,19535.200,599
Mobile,24670,18090.400,599
Mobile,24680,19569.100,598
Mobile,15690,14530.999,597
Mobile,15410,14140.800,595
Tablet,12050,21110.400,595
Desktop,20080,15746.200,594
Mobile,15620,14454.300,594
Desktop,15640,18232.800,593
Mobile,15360,14756.000,591
Desktop,19790,23328.800,589
Desktop,19870,21561.000,589
Desktop,14620,23538.800,589
Desktop,14460,23310.200,588
Desktop,20200,24521.300,588
Mobile,18020,10986.000,587
Desktop,16630,17012.500,586
Mobile,15780,14921.900,584
Mobile,15440,15035.200,583
Mobile,17710,14387.200,583
Tablet,11970,22197.299,582
Tablet,11910,19818.700,582
Mobile,17690,16832.000,581
Desktop,15940,15838.000,581
Desktop,20110,20700.000,581
Mobile,15470,14041.000,581
Tablet,12240,18960.000,581
Mobile,24700,19103.800,580
Desktop,16040,16964.000,579
Desktop,20070,15693.400,579
Desktop,20130,20210.400,578
Mobile,15430,14575.200,577
Mobile,15490,14596.500,576
Desktop,19800,23079.000,576
Mobile,15460,13973.000,576
Desktop,16440,17229.500,576
Desktop,15670,15922.600,575
Desktop,16460,19257.900,574
Desktop,16070,19583.400,573
Desktop,15740,18615.400,573
Mobile,15750,15239.099,572
Mobile,15810,14074.599,572
Desktop,16060,17095.799,572
Desktop,19810,24491.000,569
Desktop,19820,25423.300,568
Desktop,15850,16948.000,566
Desktop,17500,16543.000,566
Mobile,17480,22223.800,565
Tablet,12200,20486.999,564
Desktop,14540,26357.399,564
Desktop,15340,18931.400,563
Mobile,15610,14712.200,563
Mobile,15800,15834.000,563
Tablet,13920,10990.800,562
Mobile,18100,17913.400,562
Desktop,20240,20170.000,561
Mobile,15600,16193.199,559
Mobile,18000,12588.600,558
Desktop,20780,21407.000,557
Desktop,14670,20976.800,555
Desktop,15460,17521.899,554
Tablet,12610,16440.700,552
Mobile,23970,19629.300,552
Mobile,15790,14436.000,551
Desktop,19780,22518.000,551
Mobile,15480,13247.000,551
Tablet,12590,16945.000,550
Mobile,16920,20300.600,549
Desktop,14610,18209.200,549
Tablet,12550,16417.400,547
Desktop,15650,17440.600,547
Mobile,15670,14394.800,547
Desktop,14510,25452.000,546
Mobile,15640,14453.000,546
Tablet,12040,20195.600,545
Tablet,12170,22316.400,545
Mobile,15350,15743.600,545
Tablet,12570,19134.800,545
Desktop,19020,19604.200,545
Desktop,18240,20433.800,545
Tablet,12710,17301.600,544
Mobile,15710,14561.400,543
Desktop,15440,15058.200,543
Desktop,15430,18845.800,542
Mobile,17470,21937.000,541
Desktop,20210,21414.100,540
Mobile,15720,13840.799,539
Desktop,14520,26456.000,539
Tablet,12080,19557.600,537
Desktop,15270,16872.000,537
Desktop,15580,15751.000,536
Desktop,14600,22566.600,535
Tablet,12180,26828.600,534
Desktop,15140,19100.600,534
Mobile,15660,13277.200,534
Mobile,15730,14581.000,531
Desktop,20220,20558.800,530
Desktop,15510,14439.500,530
Mobile,15740,14782.500,530
Desktop,16110,14981.600,529
Desktop,19010,18564.200,529
Desktop,18230,22037.600,528
Mobile,15370,14382.600,528
Mobile,24660,18599.200,527
Desktop,20870,20666.800,527
Tablet,12600,21568.600,525
Desktop,14530,24614.700,524
Tablet,12150,22232.400,523
Desktop,20060,17619.200,523
Desktop,19910,25040.800,523
Desktop,19970,21847.100,522
Mobile,17450,16624.900,520
Tablet,12160,21620.900,518
Desktop,15540,17141.400,517
Mobile,15820,14333.000,516
Mobile,17980,13753.899,514
Desktop,14640,20348.400,513
Desktop,20230,17913.300,512
Desktop,19030,21827.700,512
Desktop,19830,25166.100,512
Tablet,12370,17128.000,511
Mobile,18060,16201.600,507
Mobile,16380,17733.500,506
Mobile,17460,16623.600,505
Desktop,17450,16872.200,505
Mobile,15830,15634.900,502
Desktop,20040,15274.000,501
Desktop,15200,19449.500,498
Desktop,14500,22199.000,498
Mobile,15870,15174.200,497
Mobile,15970,14189.000,496
Desktop,15560,16294.200,495
Desktop,15660,17923.000,495
Desktop,19860,23791.400,495
Tablet,12280,19939.999,494
Mobile,24020,20971.200,493
Tablet,12070,19762.500,492
Desktop,20030,17396.500,492
Tablet,12540,16060.000,491
Desktop,15260,19008.000,491
Tablet,12250,18729.000,491
Desktop,18220,22315.000,491
Desktop,14650,19470.000,491
Desktop,15970,16773.199,489
Mobile,15650,13918.600,487
Desktop,15450,16317.000,486
Mobile,18030,16747.800,485
Desktop,15620,17542.400,484
Desktop,15520,18760.499,484
Desktop,19840,24285.600,483
Desktop,20350,20248.500,482
Desktop,19040,20487.000,481
Desktop,17460,17707.100,480
Desktop,15240,20064.199,479
Mobile,16070,14002.800,478
Desktop,17480,15522.700,478
Tablet,12580,19146.000,476
Desktop,15950,17199.500,476
Desktop,15480,15536.600,475
Mobile,18080,14876.800,475
Desktop,14660,23038.400,473
Mobile,15860,16524.400,473
Tablet,12260,22518.200,473
Desktop,14630,22455.600,470
Mobile,18270,18924.100,470
Desktop,16100,17105.000,468
Tablet,12730,16958.000,466
Desktop,19770,23706.000,465
Mobile,15840,15501.199,464
Desktop,15630,18282.400,462
Mobile,15850,16930.000,461
Tablet,12360,16844.300,460
Mobile,18090,18498.100,458
Tablet,12530,16729.300,458
Mobile,16370,17050.300,458
Desktop,19000,19657.800,454
Desktop,16400,24426.999,454
Desktop,15250,21048.699,454
Desktop,18250,22208.600,452
Desktop,15530,16984.000,451
Mobile,16090,26378.000,451
Mobile,16180,15126.600,450
Mobile,24710,19743.200,450
Tablet,13220,17002.400,449
Desktop,16270,17584.800,449
Desktop,17050,20469.199,449
Mobile,23960,19908.000,448
Desktop,15550,18291.200,448
Mobile,15940,15973.500,448
Desktop,15040,23065.400,448
Desktop,17490,17408.600,447
Mobile,15950,14766.000,445
Desktop,15400,19345.200,445
Mobile,18070,17380.200,444
Desktop,15470,16505.300,442
Mobile,18050,15753.400,442
Desktop,15590,18311.000,441
Tablet,12510,18484.000,441
Tablet,12270,18128.000,441
Mobile,15980,14987.000,441
Mobile,15990,16779.800,440
Tablet,17660,20168.600,439
Desktop,15570,14879.200,438
Mobile,23780,18752.800,437
Mobile,15900,14766.000,437
Tablet,12290,20400.800,435
Mobile,23760,21661.400,433
Mobile,16910,19181.000,433
Tablet,12520,18673.200,433
Mobile,49460,7252.800,433
Mobile,24030,19323.400,433
Mobile,15960,13340.000,431
Mobile,16900,17869.000,431
Mobile,23770,19731.000,431
Desktop,15910,17772.100,430
Mobile,15890,16175.200,430
Mobile,15910,15372.800,429
Desktop,19920,23630.600,429
Desktop,14750,23002.199,429
Desktop,20770,23183.600,429
Mobile,23750,18926.599,429
Mobile,15450,14828.900,428
Mobile,23790,19699.700,428
Desktop,15860,17851.600,427
Mobile,15930,14535.000,427
Desktop,16360,21350.600,425
Desktop,17420,18559.000,425
Desktop,15230,19238.300,424
Desktop,18990,21406.200,423
Desktop,16280,16273.800,423
Desktop,15920,18359.900,422
Desktop,14870,22825.000,421
Desktop,15490,17658.000,421
Tablet,12750,21171.000,421
Desktop,16090,15700.000,420
Desktop,16260,18778.900,420
Desktop,14840,24807.400,420
Desktop,14880,22458.200,420
Mobile,17970,13972.999,419
Tablet,12720,18928.999,419
Desktop,16250,20491.200,418
Desktop,14820,22370.000,417
Mobile,17780,16607.200,417
Mobile,23800,19428.000,416
Desktop,16080,19094.000,416
Desktop,16290,16777.000,416
Desktop,18200,47649.000,416
Mobile,16280,17019.200,415
Desktop,19760,23292.000,415
Mobile,15880,15849.400,413
Mobile,18280,18772.000,413
Desktop,15600,18372.000,411
Desktop,14930,21310.000,411
Desktop,14990,23661.000,411
Desktop,14890,24233.800,410
Desktop,14720,24007.800,409
Mobile,18040,15385.800,409
Desktop,14900,25513.999,409
Desktop,18210,27554.200,407
Desktop,16480,23143.200,407
Desktop,15130,18997.000,407
Desktop,22280,26043.500,406
Desktop,14810,23983.400,405
Desktop,14950,24723.800,405
Desktop,17510,16999.400,403
Mobile,16100,18888.200,403
Mobile,16350,14985.200,403
Desktop,18170,41412.900,402
Desktop,15410,22200.400,402
Desktop,15010,23089.000,401
Desktop,14980,21086.300,400
Desktop,15050,21421.900,400
Desktop,15180,24455.100,398
Desktop,16300,17087.000,398
Tablet,12770,17980.300,398
Desktop,16410,23506.800,398
Mobile,16000,16072.200,397
Tablet,12380,16744.200,397
Desktop,16120,17763.000,397
Tablet,18230,19320.600,397
Tablet,12350,17567.500,396
Desktop,14790,21131.000,396
Desktop,15100,24487.600,395
Mobile,16060,16746.600,395
Desktop,20120,21369.400,394
Desktop,14860,21624.099,394
Desktop,15900,17404.200,394
Desktop,15190,20954.900,394
Desktop,20020,18843.000,393
Tablet,12740,18782.000,393
Desktop,16350,18028.500,392
Desktop,14730,21396.000,391
Tablet,12490,16611.000,391
Tablet,17640,19138.900,390
Desktop,16240,21702.800,390
Desktop,18180,47579.600,390
Mobile,16260,21377.300,390
Desktop,16660,17110.400,390
Desktop,14760,25624.000,390
Desktop,19740,21358.600,390
Mobile,23740,21197.999,389
Desktop,15070,23737.399,389
Desktop,15120,22625.600,389
Desktop,15870,19392.600,389
Tablet,12060,17115.800,389
Desktop,15030,29257.300,388
Desktop,15110,21445.900,388
Mobile,23730,19436.700,388
Desktop,26370,24093.400,388
Desktop,15610,19834.600,387
Desktop,16490,22850.000,387
Desktop,18260,22326.500,386
Desktop,14850,26401.000,386
Desktop,49370,5430.800,385
Mobile,16360,15844.200,385
Desktop,14920,19016.000,383
Desktop,19750,22045.800,383
Mobile,32470,11729.200,383
Mobile,16340,18933.600,383
Mobile,24450,23068.300,382
Mobile,16450,19496.000,381
Desktop,16230,17883.000,381
Tablet,12390,18287.000,381
Desktop,20090,19050.400,379
Desktop,16340,19205.599,379
Desktop,15150,22668.000,379
Desktop,14770,21636.400,379
Mobile,15920,14791.600,378
Desktop,14970,21333.800,377
Mobile,16080,20284.800,377
Desktop,16130,20828.000,376
Desktop,14960,24505.500,376
Desktop,19930,24668.500,376
Desktop,15930,17922.500,376
Desktop,15960,17417.400,375
Mobile,23810,21752.600,375
Tablet,12500,19809.600,375
Desktop,20360,20586.200,375
Desktop,15220,23009.699,374
Tablet,12400,20360.600,374
Tablet,12340,17232.800,373
Desktop,15090,23219.600,373
Mobile,24650,19060.000,372
Desktop,14830,24741.000,371
Tablet,18240,19574.000,371
Desktop,14740,22162.000,371
Desktop,17530,17091.500,370
Mobile,16390,17467.000,370
Desktop,16320,18359.500,370
Desktop,15210,21143.800,370
Mobile,16010,16360.799,369
Desktop,14940,21630.800,368
Tablet,17650,19392.000,365
Desktop,17550,18607.600,364
Desktop,17570,16959.499,364
Mobile,16030,15017.199,364
Tablet,12970,30445.999,364
Mobile,16040,16670.600,363
Desktop,15890,18529.800,363
Desktop,17560,16058.800,363
Desktop,16310,17885.500,362
Desktop,14800,22115.000,361
Mobile,23950,19483.600,360
Mobile,16210,19581.400,360
Desktop,15160,19560.300,360
Mobile,16250,19409.500,360
Mobile,16020,17400.900,360
Mobile,16050,15320.000,359
Tablet,13130,21591.400,357
Tablet,17670,20325.400,357
Mobile,17790,15389.400,357
Desktop,19470,16551.800,357
Desktop,14910,20713.800,357
Desktop,17190,22602.800,355
Desktop,19050,18398.600,355
Tablet,12410,17529.200,355
Mobile,24440,19001.400,354
Desktop,14780,22764.300,354
Desktop,17520,16738.099,354
Mobile,24720,20835.200,353
Mobile,16170,17649.000,353
Desktop,15000,24582.000,351
Mobile,16400,19297.900,350
Mobile,23720,20027.100,350
Mobile,16310,15776.799,349
Mobile,16300,23460.600,349
Desktop,18270,21660.500,346
Mobile,16190,16635.500,346
Desktop,16390,24001.000,346
Desktop,15080,25438.600,345
Desktop,16610,21060.599,344
Desktop,16620,18921.900,344
Mobile,16130,15877.099,344
Tablet,12320,16718.400,343
Desktop,15170,24465.200,343
Mobile,16120,18636.400,342
Mobile,16890,19168.800,340
Desktop,17540,18621.200,337
Desktop,17430,21772.400,337
Mobile,16410,19169.500,336
Desktop,16160,17650.000,336
Desktop,16420,18804.500,336
Desktop,16580,21609.000,335
Mobile,16330,19828.599,334
Desktop,16200,22555.999,334
Tablet,12760,22313.199,334
Desktop,19460,17061.200,332
Mobile,23690,17738.700,332
Desktop,18160,31576.500,332
Tablet,13850,18393.000,331
Desktop,18150,25987.000,331
Tablet,12310,20088.300,330
Desktop,34180,24225.000,330
Desktop,15060,23832.300,330
Desktop,15020,28008.000,330
Mobile,16160,18137.600,329
Mobile,16110,16947.200,327
Mobile,24640,19572.600,327
Mobile,23820,21005.500,326
Desktop,16170,19006.500,326
Mobile,16840,19232.200,325
Tablet,18220,18623.400,325
Desktop,17760,20477.299,324
Mobile,16140,15948.200,323
Desktop,21900,26345.400,323
Mobile,16420,17365.200,323
Mobile,16240,23199.800,323
Desktop,16220,18585.400,323
Desktop,20100,19365.300,322
Desktop,16180,22086.700,322
Tablet,18210,19629.000,321
Tablet,17260,23926.000,321
Mobile,16290,17543.000,321
Desktop,19480,16736.000,320
Tablet,17270,22566.000,320
Tablet,13860,19144.800,320
Desktop,15880,20509.400,318
Tablet,13730,21028.400,317
Tablet,12330,18664.200,317
Desktop,16140,19423.000,316
Mobile,16220,18387.500,316
Mobile,16440,17633.000,316
Tablet,28150,6717.000,316
Tablet,17250,21925.500,316
Desktop,16510,30791.600,315
Tablet,13050,23366.400,315
Mobile,23940,17624.400,314
Tablet,13840,19604.199,314
Desktop,20880,23934.200,313
Desktop,17060,18057.500,312
Tablet,18250,17385.300,312
Desktop,17440,18641.500,312
Desktop,16600,21534.300,312
Mobile,16820,16340.700,312
Mobile,16320,15377.000,311
Desktop,18140,24659.700,310
Desktop,26430,20140.600,310
Desktop,22990,15719.500,310
Desktop,21910,22964.199,309
Mobile,16480,16674.000,309
Mobile,16830,18480.600,308
Desktop,16190,20694.000,308
Tablet,17630,17837.800,308
Desktop,16210,24229.400,308
Mobile,23700,17466.600,307
Desktop,24440,17436.200,307
Desktop,17030,18360.800,307
Desktop,17040,16961.200,307
Desktop,16500,22935.400,307
Desktop,26420,22080.500,306
Desktop,19940,24299.500,306
Desktop,17210,20727.500,306
Tablet,17210,21123.500,306
Desktop,17220,21446.200,305
Mobile,16470,17258.600,305
Desktop,16520,29226.600,305
Mobile,24460,25445.600,304
Desktop,18980,23547.700,304
Tablet,12780,23234.200,304
Desktop,16550,25337.299,304
Desktop,17580,16256.999,304
Desktop,17230,22032.799,304
Desktop,16560,23101.000,303
Tablet,12810,24934.400,302
Mobile,16150,17100.900,302
Tablet,13780,17044.900,302
Desktop,18190,54775.000,301
Desktop,16330,20659.000,301
Desktop,19950,25055.200,300
Mobile,16460,18440.300,300
Mobile,20930,24140.800,299
Desktop,16980,21231.400,299
Desktop,26600,20445.200,298
Desktop,17400,20711.000,296
Desktop,23000,17374.000,296
Mobile,16270,21144.000,296
Mobile,16230,20027.200,295
Mobile,23930,16730.200,295
Mobile,16520,18103.699,294
Desktop,17410,20393.700,294
Tablet,12300,20614.799,294
Tablet,17310,21511.600,293
Desktop,17170,19167.900,292
Mobile,16200,18189.300,292
Mobile,23920,20632.400,290
Desktop,20370,18469.300,290
Mobile,16780,16285.900,290
Desktop,17110,20366.000,287
Desktop,18130,21542.600,287
Mobile,24320,17514.600,287
Tablet,17230,22595.000,286
Desktop,16970,19813.500,286
Desktop,26450,21563.500,286
Mobile,16430,21143.500,286
Desktop,19440,17092.800,285
Tablet,13790,16187.600,285
Desktop,27250,14225.700,284
Tablet,13830,18639.600,284
Desktop,22690,29157.800,283
Desktop,20760,24319.600,283
Desktop,26590,22885.300,282
Tablet,17240,20016.400,282
Desktop,18280,28783.200,282
Desktop,18120,21379.000,281
Mobile,16490,16957.000,281
Tablet,12440,25174.599,280
Desktop,26540,19383.400,279
Tablet,13870,19747.200,279
Mobile,16570,18377.600,279
Desktop,21980,21888.800,279
Desktop,18030,20570.800,278
Mobile,16880,19790.900,278
Desktop,19730,22559.000,277
Tablet,17280,26089.500,276
Tablet,17290,22478.000,276
Desktop,18970,23389.000,276
Desktop,17070,18780.399,275
Tablet,12420,23003.399,275
Mobile,24190,22160.400,275
Mobile,23680,20254.200,275
Mobile,16800,17610.200,275
Tablet,12480,20175.000,275
Desktop,16150,20366.000,274
Desktop,16570,20751.800,274
Desktop,17770,19769.600,273
Desktop,16890,22287.200,272
Mobile,23830,21680.200,272
Desktop,17250,29820.500,272
Mobile,24430,18995.000,271
Desktop,26610,22395.000,271
Desktop,18290,47063.599,270
Mobile,16810,16349.199,270
Mobile,24040,21034.600,269
Mobile,16790,15693.400,268
Mobile,23710,21497.100,268
Desktop,26440,21935.500,268
Tablet,12430,20415.500,266
Mobile,24310,20061.500,266
Mobile,16560,19569.600,265
Desktop,22080,23355.799,265
Desktop,16940,23101.400,265
Tablet,17200,22242.300,264
Desktop,19500,16235.900,264
Tablet,12790,20460.400,263
Desktop,19060,22759.000,263
Tablet,17680,22232.600,263
Desktop,19490,14469.400,263
Tablet,13110,19566.900,262
Mobile,16870,17327.000,261
Desktop,16590,20421.000,261
Desktop,16530,24692.000,261
Mobile,24470,19860.400,260
Tablet,12820,29122.199,260
Mobile,24730,21484.900,260
Mobile,16510,18443.800,258
Desktop,23750,104738.900,258
Desktop,18110,21137.800,258
Tablet,13800,18300.200,258
Desktop,16670,23322.500,258
Desktop,17130,18673.000,257
Tablet,12910,17768.600,257
Desktop,18100,20047.000,256
Tablet,12960,24022.000,256
Desktop,16820,26283.599,255
Desktop,18310,60661.400,255
Mobile,24420,24166.100,254
Tablet,18260,23808.600,253
Desktop,17590,19340.000,253
Mobile,16770,17480.200,252
Mobile,16740,16677.800,252
Desktop,16830,23182.700,252
Tablet,14420,20102.100,252
Mobile,34180,38413.000,251
Desktop,26620,24027.000,251
Desktop,23790,17668.000,251
Mobile,16710,20038.800,250
Mobile,16850,19263.799,250
Tablet,12900,25644.299,250
Desktop,26520,22956.399,250
Tablet,12800,26895.400,249
Desktop,20710,14280.300,248
Desktop,17270,21932.800,248
Desktop,17140,22522.800,248
Desktop,17310,20902.600,248
Mobile,16550,17265.300,248
Mobile,16760,16540.600,247
Tablet,17220,19655.600,247
Mobile,16530,19153.800,247
Desktop,26340,103102.200,247
Desktop,20720,19772.400,247
Desktop,19430,15485.000,247
Desktop,17000,21323.000,246
Desktop,26560,20848.500,246
Desktop,17280,19754.600,245
Desktop,16540,26293.200,244
Desktop,20380,15324.400,244
Desktop,20750,17813.100,244
Desktop,22430,20189.800,243
Desktop,20730,19035.200,243
Mobile,16500,18316.800,243
Desktop,17200,22868.600,243
Desktop,26910,21740.000,243
Desktop,23620,23533.800,243
Desktop,16730,23483.300,242
Desktop,22270,25325.600,242
Desktop,17180,18989.700,242
Desktop,20400,18159.200,242
Mobile,16590,17744.400,242
Desktop,16950,18443.000,241
Mobile,49470,10564.000,241
Tablet,13080,26165.000,241
Desktop,19960,22979.000,241
Desktop,26550,21059.000,241
Tablet,13320,17720.000,241
Tablet,13770,16431.000,241
Tablet,13400,17695.000,241
Desktop,26410,22977.000,241
Desktop,16860,24850.000,240
Desktop,23760,102356.100,240
Tablet,13310,19885.399,240
Mobile,18290,19650.200,239
Desktop,17020,18862.400,239
Desktop,26580,21717.200,239
Tablet,17300,23421.000,239
Desktop,17320,32930.200,238
Desktop,18820,23858.800,238
Desktop,17360,19084.800,238
Desktop,27320,25156.200,237
Tablet,12980,27547.200,237
Desktop,18800,22032.200,237
Mobile,16670,21694.200,237
Desktop,16810,21440.600,237
Mobile,17960,18860.200,237
Desktop,17150,20651.500,236
Tablet,12460,17459.000,236
Desktop,22480,28520.500,236
Mobile,16730,18885.800,235
Mobile,16580,17836.800,235
Desktop,18810,21998.800,235
Mobile,16860,15737.600,235
Desktop,18830,25144.800,235
Mobile,24330,20622.800,235
Desktop,26400,23282.400,235
Desktop,19720,21948.200,234
Desktop,17950,21745.600,234
Tablet,13430,19216.400,234
Desktop,20740,15165.400,233
Desktop,17010,24279.800,233
Desktop,26530,21555.600,233
Desktop,19510,18927.000,232
Mobile,24300,19560.900,232
Mobile,20950,22395.400,232
Desktop,17080,17695.000,231
Mobile,23840,20091.000,231
Desktop,17090,22033.000,231
Mobile,17950,17690.000,231
Desktop,17100,20926.000,231
Desktop,18010,22974.000,231
Tablet,12450,19009.700,230
Desktop,17120,16980.399,230
Tablet,12930,22953.300,230
Desktop,26460,22483.000,229
Desktop,16850,23231.800,229
Desktop,16680,22016.000,229
Mobile,24920,29945.400,229
Desktop,18840,24148.700,228
Mobile,21400,19721.300,228
Desktop,17290,17593.900,228
Tablet,12990,22277.200,228
Mobile,24200,22068.400,228
Mobile,24390,21413.800,228
Desktop,26350,47451.400,227
Desktop,26330,133515.800,227
Desktop,20700,17971.800,227
Tablet,17620,20962.200,227
Desktop,18040,18335.000,227
Desktop,16790,26991.500,226
Desktop,19980,20991.000,226
Desktop,22200,23868.000,226
Desktop,16960,22765.600,225
Mobile,52420,47540.300,224
Mobile,16720,20072.100,224
Tablet,17190,24550.500,224
Mobile,24340,23167.100,224
Desktop,20010,21613.000,223
Tablet,13490,16767.000,223
Desktop,18330,44151.800,223
Mobile,17940,16282.800,223
Tablet,13340,22432.600,223
Mobile,16690,19108.500,222
Desktop,18320,49738.900,222
Tablet,13300,17088.200,222
Desktop,16780,20237.000,221
Desktop,19990,20675.000,221
Desktop,17630,33602.000,221
Desktop,18960,21902.000,221
Desktop,17160,19649.100,220
Desktop,22440,25030.499,220
Desktop,16870,21599.100,220
Desktop,18790,23524.599,220
Desktop,18020,23075.899,220
Desktop,16840,23915.799,220
Desktop,27310,22921.200,219
Desktop,18000,24895.000,219
Desktop,17260,27519.200,218
Desktop,20690,14899.300,218
Desktop,23700,33124.300,218
Mobile,16540,18652.000,217
Mobile,16630,17015.800,217
Desktop,26570,23013.200,217
Mobile,16750,19212.000,216
Desktop,18300,61941.000,216
Desktop,22510,25473.500,216
Tablet,12840,29741.999,215
Tablet,12920,20503.200,215
Tablet,13410,19449.000,215
Desktop,17790,26733.000,215
Desktop,17640,24790.000,214
Tablet,13330,20097.600,214
Desktop,20390,19469.000,214
Tablet,17320,22807.600,214
Desktop,17340,21197.100,214
Desktop,23780,73927.200,213
Tablet,13230,19620.800,213
Tablet,13970,17415.600,213
Tablet,13390,17880.200,213
Desktop,20410,17194.400,213
Desktop,27300,21150.800,213
Mobile,16620,17210.800,213
Desktop,26500,19602.400,213
Desktop,16990,19762.600,212
Desktop,26510,18543.400,212
Tablet,13950,16801.000,211
Mobile,16680,18538.000,211
Mobile,24630,21279.000,211
Desktop,23770,25215.000,211
Desktop,17240,21996.400,210
Desktop,16760,21946.699,210
Desktop,26390,25728.900,210
Desktop,24450,21171.399,210
Mobile,16660,17817.200,209
Desktop,19540,19785.800,209
Desktop,16920,24522.800,209
Desktop,17330,19181.000,209
Tablet,13450,20917.400,209
Desktop,27330,22114.200,209
Tablet,13120,21003.900,208
Desktop,17670,20153.000,208
Tablet,14250,21860.400,208
Tablet,13290,17443.000,207
Desktop,19070,21739.200,207
Desktop,20480,20985.400,207
Desktop,17610,21115.400,207
Mobile,21380,21441.000,207
Desktop,16900,28340.400,207
Mobile,24480,21358.000,206
Tablet,13380,24822.500,206
Tablet,12830,29972.000,206
Desktop,16930,21323.500,206
Mobile,16600,18930.500,206
Desktop,20470,20903.000,206
Tablet,17590,21091.000,206
Desktop,26630,25018.199,205
Mobile,24220,19615.600,205
Tablet,17690,21343.399,205
Desktop,18070,22168.400,205
Desktop,16750,23469.999,205
Tablet,13760,17550.199,205
Tablet,14300,25228.600,204
Desktop,16720,23174.100,204
Desktop,21630,22984.100,204
Desktop,16690,24573.900,204
Desktop,18590,24111.100,204
Tablet,13350,21717.100,204
Desktop,16710,22671.600,203
Desktop,19390,15225.800,203
Tablet,14240,20102.600,203
Desktop,18850,23431.600,203
Mobile,16640,16674.000,203
Desktop,26380,23230.400,202
Tablet,17180,22055.300,202
Mobile,17800,17272.000,201
Desktop,16880,18900.000,201
Desktop,17390,17634.000,201
Desktop,23740,57150.799,200
Tablet,12470,18680.200,199
Desktop,26360,27182.200,199
Mobile,24410,24015.600,199
Desktop,17800,30587.600,199
Desktop,17370,22155.800,199
Desktop,18610,18572.800,198
Tablet,13440,19915.300,198
Mobile,16610,17353.800,198
Tablet,13040,23819.600,197
Desktop,17930,19901.800,197
Desktop,16910,22674.600,197
Desktop,17350,19083.500,196
Desktop,16700,18806.500,196
Desktop,23550,22005.000,196
Tablet,13720,22257.000,196
Desktop,17980,21265.000,195
Desktop,18090,22053.400,195
Desktop,19710,23692.200,195
Desktop,22420,20128.599,195
Mobile,24290,19690.200,195
Desktop,17660,26667.000,195
Desktop,17600,20128.600,195
Desktop,16800,21134.300,194
Mobile,21420,22508.300,194
Mobile,17920,14607.600,194
Desktop,27040,22462.000,194
Desktop,17990,20108.800,193
Tablet,13470,16391.800,193
Desktop,17300,26359.400,193
Tablet,13960,17015.000,193
Mobile,21390,22423.800,193
Mobile,16700,16311.800,192
Mobile,17910,18711.000,191
Tablet,18200,19298.000,191
Tablet,17610,22079.000,191
Tablet,13810,17269.000,191
Desktop,26490,20279.000,191
Mobile,16650,18600.000,191
Desktop,26480,21918.000,190
Desktop,19080,24398.999,190
Desktop,17940,21785.400,189
Desktop,19380,17112.000,189
Mobile,49480,8650.400,189
Mobile,17810,18377.600,189
Mobile,18300,22209.200,189
Mobile,21710,25598.400,188
Mobile,21410,19604.300,188
Tablet,13420,18556.900,188
Tablet,12880,26103.900,188
Mobile,23850,24840.700,188
Mobile,21430,19370.900,188
Mobile,17860,17074.700,188
Desktop,17380,21873.000,188
Mobile,18310,17640.400,187
Tablet,12940,20223.400,187
Tablet,13280,17615.600,187
Desktop,26880,85061.000,187
Tablet,49370,11978.000,186
Desktop,20890,23258.000,186
Desktop,16770,21181.000,186
Mobile,24280,22796.000,186
Desktop,26470,19285.500,186
Tablet,18270,20953.000,186
Tablet,13060,26386.400,185
Tablet,13030,24176.399,185
Desktop,25370,12565.800,185
Tablet,13370,17308.400,185
Mobile,23670,18173.400,185
Desktop,19550,17508.000,185
Tablet,14010,19705.199,185
Desktop,17920,23047.400,184
Desktop,26650,17884.700,184
Desktop,19350,19552.100,184
Mobile,21490,28867.500,184
Desktop,17960,23028.800,184
Tablet,14290,28827.600,183
Desktop,19690,23308.400,182
Desktop,19700,19363.000,181
Desktop,20560,21529.000,181
Desktop,17650,22919.000,181
Tablet,17330,24615.000,181
Desktop,23650,26061.000,181
Tablet,13070,20229.000,181
Mobile,22940,15642.000,181
Desktop,23460,23632.400,180
Tablet,14450,35510.600,180
Desktop,20000,17603.099,180
Tablet,12890,24962.400,179
Mobile,23910,24104.600,179
Desktop,17620,27025.200,179
Desktop,23470,24893.400,179
Desktop,17910,21680.200,179
Tablet,14610,18147.200,179
Mobile,24180,24205.700,178
